,Date(UTC),ETHPerDay,NetworkDifficulty[TH/s],ETHPriceUSD,TotalBlocks,PowerCoast,Inflação,Multiple_GPUPrice,R$_DollarPrice,ETHPriceBRL,R$_GPUPrice,ETH/dia,USD_Revenue,USD_Coast,USD_Profit/day,USD_Profit/month,Indicador,Multiple_Difficulty/LastDifficulty,USD_GPUPrice,Pays_itself/months,Date
1229,2018-12-10,20030.34375,2359.598,90.7,6176.0,0.778038,0.8742,,3.9104,354.67328000000003,345.10251704498745,0.004702751430188949,1.6679402747698058,2.6142076800000003,-0.9462674052301945,-28.388022156905834,1.5673269118468824,0.2380017358930948,88.25248492353403,-12.15662419655523,2018-12-10
1230,2018-12-11,19357.3125,2350.544,88.05,5984.0,0.778038,0.8742,,3.9007,343.456635,343.778326149197,0.004708624083716491,1.6172081832732244,2.6142076800000003,-0.9969994967267759,-29.909984901803277,1.616494219506639,0.23708850079254967,88.13247010772349,-11.493764616660524,2018-12-11
1231,2018-12-12,19606.3125,2258.098,90.52,6076.0,0.778038,0.8742,,3.8623,349.615396,330.2576555558413,0.004889273114224742,1.7093651559818364,2.6142076800000003,-0.9048425240181639,-27.145275720544916,1.5293441959149066,0.22776390038333885,85.50802774404923,-12.166303225495906,2018-12-12
1232,2018-12-13,19764.375,2219.037,86.39,6097.0,0.778038,0.8742,,3.8784,335.054976,324.5447970866045,0.004998172896086983,1.6746626997422747,2.6142076800000003,-0.9395449802577256,-28.18634940773177,1.5610353538072583,0.22382399799076172,83.68007350624084,-11.51425437866668,2018-12-13
1233,2018-12-14,19412.71875,2216.544,83.9,6014.0,0.778038,0.8742,,3.9084,327.91476,324.1801838876642,0.004982594111437297,1.6338661522293745,2.6142076800000003,-0.9803415277706258,-29.410245833118772,1.60001336488486,0.2235725406121822,82.94447443651218,-11.022695482626876,2018-12-14
1234,2018-12-15,19813.78125,2222.302,84.27,6115.0,0.778038,0.8742,,3.9084,329.360868,325.02231898573814,0.00498857784774946,1.643042330020334,2.6142076800000003,-0.9711653499796662,-29.134960499389987,1.5910774982697173,0.2241533234384401,83.15994242803657,-11.155749430054772,2018-12-15
1235,2018-12-16,19526.25,2222.617,85.39,6039.0,0.778038,0.8742,,3.9084,333.738276,325.0683892455321,0.004977349216534633,1.661131946576219,2.6142076800000003,-0.9530757334237812,-28.592272002713436,1.573750770002454,0.22418509603140144,83.17172992670456,-11.369099636946752,2018-12-16
1236,2018-12-17,19068.1875,2241.416,95.44,5891.0,0.778038,0.8742,,3.9115,373.31356,327.81783309907354,0.0049409089589701706,1.8445083131090483,2.6142076800000003,-0.769699366890952,-23.09098100672856,1.4172924358327068,0.2260812642062576,83.80872634515494,-14.1967910762886,2018-12-17
1237,2018-12-18,18865.96875,2219.953,102.44,5861.0,0.778038,0.8742,,3.8991,399.42380399999996,324.6787664769893,0.004961037820791687,1.9815565981684857,2.6142076800000003,-0.6326510818315145,-18.979532454945435,1.3192697510715876,0.22391639067378574,83.27018195916733,-17.106784229154645,2018-12-18
1238,2018-12-19,18796.125,2254.505,100.63,5849.0,0.778038,0.8742,,3.8901,391.460763,329.73216208460485,0.00487690649322882,1.909117536919008,2.6142076800000003,-0.7050901430809922,-21.152704292429764,1.3693277807394133,0.22740149109283095,84.76187298131278,-15.588180004133612,2018-12-19
1239,2018-12-20,18806.4375,2241.347,116.43,5853.0,0.778038,0.8742,,3.8437,447.521991,327.80774151835675,0.004904873839026154,2.195038906044798,2.6142076800000003,-0.41916877395520213,-12.575063218656064,1.19096188810179,0.22607430449541846,85.284424257449,-26.068079008305023,2018-12-20
1240,2018-12-21,18829.59375,2263.365,109.44,5837.0,0.778038,0.8742,,3.8665,423.14975999999996,331.02797955055394,0.004876470367013601,2.063477265448917,2.6142076800000003,-0.5507304145510834,-16.521912436532503,1.2668943456623303,0.22829515831072686,85.61437464129159,-20.035693859422707,2018-12-21
1241,2018-12-22,19038.46875,2267.411,118.36,5925.0,0.778038,0.8742,,3.8665,457.63894,331.6197264430179,0.004848666794558399,2.2189387322749035,2.6142076800000003,-0.3952689477250968,-11.858068431752905,1.1781342323588442,0.2287032596158744,85.76741922747134,-27.965745715805134,2018-12-22
1242,2018-12-23,18869.4375,2300.952,131.56,5865.0,0.778038,0.8742,,3.8665,508.67674,336.52525845491397,0.004784012513570609,2.433515889522303,2.6142076800000003,-0.18069179047769746,-5.420753714330924,1.0742513296320277,0.23208638514132,87.03614598601163,-62.08089800597975,2018-12-23
1243,2018-12-24,19045.03125,2386.132,140.87,5927.0,0.778038,0.8742,,3.8839,547.124993,348.983241722357,0.004607456310230132,2.5208545014824666,2.6142076800000003,-0.09335317851753366,-2.80059535552601,1.037032354887057,0.24067809773955653,89.85381748303432,-124.61037651646419,2018-12-24
1244,2018-12-25,19079.4375,2456.45,130.99,5967.0,0.778038,0.8742,,3.8839,508.752061,359.26758625628577,0.004453593029487703,2.2657746326071027,2.6142076800000003,-0.3484330473928976,-10.452991421786928,1.1537809817351405,0.24777074914226604,92.50176015249768,-34.369834601363266,2018-12-25
1245,2018-12-26,19244.4375,2526.466,132.61,5961.0,0.778038,0.8742,,3.9252,520.5207720000001,369.5077618427297,0.004372014262215488,2.2757242389634165,2.6142076800000003,-0.3384834410365838,-10.154503231097515,1.148736580312016,0.25483293920188255,94.13730812257457,-36.38856115689991,2018-12-26
1246,2018-12-27,18935.8125,2498.949,116.72,5893.0,0.778038,0.8742,,3.9324,458.98972799999996,365.4832687038446,0.004399456612503389,2.0193053939207317,2.6142076800000003,-0.5949022860792685,-17.847068582378057,1.2946073872086243,0.25205742669230663,92.94152901633726,-20.478616251002567,2018-12-27
1247,2018-12-28,18980.15625,2451.91,139.73,5907.0,0.778038,0.8742,,3.8742,541.341966,358.6035894960816,0.004483706910145914,2.427218713706174,2.6142076800000003,-0.18698896629382622,-5.609668988814787,1.07703836709808,0.24731282034212526,92.56197137372402,-63.925980340570426,2018-12-28
1248,2018-12-29,19155.375,2438.65,137.3,5960.0,0.778038,0.8742,,3.8742,531.9276600000001,356.6642509409479,0.004509245215852042,2.398592256034372,2.6142076800000003,-0.21561542396562805,-6.4684627189688415,1.0898924873217544,0.24597534547651578,92.06139356278662,-55.13895131451031,2018-12-29
1249,2018-12-30,18847.40625,2493.086,141.33,5886.0,0.778038,0.8742,,3.8742,547.540686,364.625776852506,0.004394434569345901,2.4061317186817694,2.6142076800000003,-0.2080759613182308,-6.242278839546924,1.0864773776525534,0.2514660530017283,94.11640515525941,-58.41228599761993,2018-12-30
1250,2018-12-31,19002.75,2504.222,133.49,5921.0,0.778038,0.8742,,3.8742,517.166958,366.25447022731527,0.004384877808392654,2.2677139173681358,2.6142076800000003,-0.3464937626318645,-10.394812878955936,1.1527943008940027,0.25258928981194156,94.53679991412814,-35.234349525308836,2018-12-31
1251,2019-01-01,18715.875,2398.247,142.66,5871.0,0.8114129999999999,0.9117,,3.8742,552.693372,350.7551185395097,0.004547922696113879,2.5136067305105105,2.72634768,-0.2127409494894894,-6.382228484684682,1.0846357335486136,0.241900081751386,90.5361412780728,-54.95809486940343,2019-01-01
1252,2019-01-02,19119.65625,2424.371,156.57,5931.0,0.8114129999999999,0.9117,,3.8589,604.187973,354.5758787517507,0.004549482552797862,2.7487426417738057,2.72634768,0.022394961773805733,0.671848853214172,0.9918526523969687,0.2445350887943108,91.88522085354651,527.7613812324525,2019-01-02
1253,2019-01-03,17933.25,2591.2,149.44,5580.0,0.8114129999999999,0.9117,,3.7677,563.045088,378.97541961256604,0.004243583941678535,2.3893290938777776,2.72634768,-0.33701858612222235,-10.11055758366667,1.1410515558471084,0.2613623583534938,100.58534904917218,-37.483137450776255,2019-01-03
1254,2019-01-04,17831.90625,2592.14,156.04,5554.0,0.8114129999999999,0.9117,,3.7621,587.038084,379.1128991179827,0.004237818683794256,2.4877609604739823,2.72634768,-0.23858671952601762,-7.157601585780529,1.0959041979180189,0.2614571718055053,100.77161668163596,-52.966471320663885,2019-01-04
1255,2019-01-05,18024.75,2637.334,156.23,5620.0,0.8114129999999999,0.9117,,3.7621,587.752883,385.72273823266715,0.0041607989295196456,2.4455215664084853,2.72634768,-0.28082611359151466,-8.42478340774544,1.1148328100839193,0.26601568153977045,102.5285713385256,-45.7842913656448,2019-01-05
1256,2019-01-06,17804.71875,2696.38,158.61,5585.0,0.8114129999999999,0.9117,,3.7621,596.7066810000001,394.3584987399393,0.0040451978856920695,2.4137966043595327,2.72634768,-0.31255107564046725,-9.376532269214017,1.129485257819972,0.27197137844133745,104.82403411390959,-42.058032481233724,2019-01-06
1257,2019-01-07,18041.625,2701.574,152.09,5610.0,0.8114129999999999,0.9117,,3.7056,563.584704,395.11814613476326,0.004072910349996836,2.2954299740215034,2.72634768,-0.43091770597849655,-12.927531179354897,1.1877285348955977,0.27249527319638844,106.62730627557299,-30.564083787766215,2019-01-07
1258,2019-01-08,17777.90625,2668.628,151.1,5562.0,0.8114129999999999,0.9117,,3.7202,562.12222,390.2996357247001,0.004097986440681616,2.303569235565848,2.72634768,-0.4227784444341518,-12.683353333024554,1.1835319025391917,0.2691721625687587,104.91361639823131,-30.772590298217825,2019-01-08
1259,2019-01-09,18022.5,2703.895,151.17,5610.0,0.8114129999999999,0.9117,,3.6925,558.1952249999999,395.4576035093081,0.00406510042212525,2.269119644775799,2.72634768,-0.4572280352242011,-13.716841056726032,1.2015001880913943,0.27272938173055733,107.09752295445041,-28.830078432336727,2019-01-09
1260,2019-01-10,17846.8125,2674.363,127.96,5568.0,0.8114129999999999,0.9117,,3.6863,471.698948,391.13840696253504,0.004100624551560954,1.9342602871142736,2.72634768,-0.7920873928857264,-23.762621786571792,1.4095040352958097,0.2697506254914035,106.10596179435613,-16.46023786750528,2019-01-10
1261,2019-01-11,17797.59375,2692.033,127.16,5566.0,0.8114129999999999,0.9117,,3.7135,472.20865999999995,393.72272915478345,0.004063933907839659,1.9190247849495286,2.72634768,-0.8073228950504714,-24.21968685151414,1.4206943554779072,0.27153291665847135,106.0247015362282,-16.256309652912343,2019-01-11
1262,2019-01-12,17700.75,2624.801,125.83,5541.0,0.8114129999999999,0.9117,,3.7135,467.269705,383.8897269120419,0.004164051227374279,1.9457349886200674,2.72634768,-0.7806126913799325,-23.418380741397975,1.4011916812646463,0.2647515358014082,103.37679464441683,-16.392667415873834,2019-01-12
1263,2019-01-13,17955.09375,2608.14,116.56,5635.0,0.8114129999999999,0.9117,,3.7135,432.84556,381.45297580592694,0.004179956722618653,1.8092757083776354,2.72634768,-0.9170719716223645,-27.512159148670936,1.5068724282186359,0.263071017797191,102.72060746086629,-13.864886930343097,2019-01-13
1264,2019-01-14,18008.90625,2633.341,129.74,5629.0,0.8114129999999999,0.9117,,3.7255,483.34637000000004,385.13874284423207,0.004156788386386907,2.009168577418269,2.72634768,-0.7171791025817309,-21.515373077451926,1.3569531748815662,0.2656129260994704,103.37907471325516,-17.90063046816775,2019-01-14
1265,2019-01-15,17920.40625,2702.084,121.22,5619.0,0.8114129999999999,0.9117,,3.7043,449.035246,395.19273607919143,0.0040383029963197824,1.8133403793749905,2.72634768,-0.9130073006250095,-27.390219018750283,1.5034947167170558,0.2725467145373734,106.68486247852265,-14.428243009252967,2019-01-15
1266,2019-01-16,17603.8125,2621.049,123.12,5528.0,0.8114129999999999,0.9117,,3.7191,457.895592,383.340978928719,0.004156927863935151,1.9034389451578817,2.72634768,-0.8229087348421182,-24.687262045263548,1.4323273603997115,0.2643730889163579,103.07358740789948,-15.527885523549424,2019-01-16
1267,2019-01-17,17706.75,2580.831,123.72,5561.0,0.8114129999999999,0.9117,,3.7585,465.00162,377.4589036639852,0.004221194097864954,1.9628620938416423,2.72634768,-0.7634855861583576,-22.90456758475073,1.3889654747288391,0.26031648528550705,100.42807068351343,-16.479634564910434,2019-01-17
1268,2019-01-18,17790.09375,2571.663,120.57,5619.0,0.8114129999999999,0.9117,,3.748,451.89636,376.11803972179314,0.004212249394902579,1.9035001689686781,2.72634768,-0.8228475110313218,-24.685425330939655,1.432281291299881,0.2593917515322711,100.35166481371215,-15.236441530962114,2019-01-18
1269,2019-01-19,18009.5625,2637.07,124.85,5683.0,0.8114129999999999,0.9117,,3.748,467.9378,385.6841269673161,0.004111618173781127,1.923981562679158,2.72634768,-0.8023661173208418,-24.070983519625255,1.4170342028660303,0.26598905308090764,102.90398264869692,-16.022782228772037,2019-01-19
1270,2019-01-20,17764.21875,2673.566,118.41,5599.0,0.8114129999999999,0.9117,,3.748,443.80068,391.0218418925168,0.004060258308871119,1.8019453984526528,2.72634768,-0.9244022815473472,-27.732068446420413,1.5130023819484986,0.26967023578794264,104.32813284218697,-14.099988345549788,2019-01-20
1271,2019-01-21,16141.125,2840.844,116.72,5094.0,0.8114129999999999,0.9117,,3.7699,440.022728,415.4870511553877,0.0038162463568471284,1.6792351326599348,2.72634768,-1.047112547340065,-31.413376420201953,1.6235651737951804,0.2865427939002674,110.21169027172809,-13.226437222080586,2019-01-21
1272,2019-01-22,16084.78125,2878.752,119.12,5072.0,0.8114129999999999,0.9117,,3.7609,447.998408,421.03127784829945,0.0037691254258943336,1.6885621903529833,2.72634768,-1.0377854896470167,-31.1335646894105,1.6145971380716952,0.2903663985160686,111.9496072345182,-13.523388087696407,2019-01-22
1273,2019-01-23,15760.96875,2752.835,117.57,4991.0,0.8114129999999999,0.9117,,3.7988,446.624916,402.6153130785575,0.003924859232666819,1.7529399251016424,2.72634768,-0.9734077548983575,-29.202232646950726,1.555300122359821,0.2776657331576259,105.9848670839627,-13.787141481478413,2019-01-23
1274,2019-01-24,16077.84375,2805.105,117.7,5086.0,0.8114129999999999,0.9117,,3.7809,445.01193,410.26005110848524,0.003855771189901709,1.715864178856556,2.72634768,-1.0104835011434439,-30.314505034303316,1.5889064610095336,0.28293796628171397,108.50856968142115,-13.533457024755732,2019-01-24
1275,2019-01-25,16080.09375,2812.524,115.92,5106.0,0.8114129999999999,0.9117,,3.7613,436.00989599999997,411.3451154177264,0.0038310732635214685,1.670385855196376,2.72634768,-1.055961824803624,-31.67885474410872,1.6321664072517434,0.28368628649498373,109.36248515612326,-12.984848055285957,2019-01-25
1276,2019-01-26,16004.53125,2749.134,116.33,5055.0,0.8114129999999999,0.9117,,3.7613,437.552029,402.0740240896774,0.003940350169597189,1.7241082116777442,2.72634768,-1.0022394683222557,-30.067184049667674,1.5813089117805246,0.27729243040667406,106.89762159085353,-13.372520134426138,2019-01-26
1277,2019-01-27,15846.1875,2739.501,112.27,5013.0,0.8114129999999999,0.9117,,3.7613,422.28115099999997,400.665151668742,0.003947885522773104,1.667117642572863,2.72634768,-1.0592300374271368,-31.776901122814106,1.6353661015742278,0.27632079425430484,106.52305098469732,-12.608691770170314,2019-01-27
1278,2019-01-28,15416.71875,2605.259,106.36,4884.0,0.8114129999999999,0.9117,,3.767,400.65812,381.031615747304,0.0041454751663794216,1.6609182866682661,2.72634768,-1.0654293933317338,-31.962881799952015,1.6414700842802696,0.2627804246533131,101.14988472187522,-11.921065757840271,2019-01-28
1279,2019-01-29,15463.78125,2443.768,104.75,4870.0,0.8114129999999999,0.9117,,3.7364,391.3879,357.412782971504,0.004445654328253599,1.7399753116610868,2.72634768,-0.9863723683389132,-29.591171050167397,1.5668887148733517,0.2464915744631062,95.65699148150732,-12.07835885797031,2019-01-29
1280,2019-01-30,15555.375,2404.537,109.04,4949.0,0.8114129999999999,0.9117,,3.7145,405.02908,351.67506118745774,0.00447239852615948,1.8114514604437304,2.72634768,-0.9148962195562695,-27.446886586688088,1.5050625090070908,0.24253452495686742,94.67628514940307,-12.812930897525636,2019-01-30
1281,2019-01-31,15653.4375,2465.758,106.89,4931.0,0.8114129999999999,0.9117,,3.6513,390.287457,360.6289258694973,0.004404871043714387,1.7191659180642238,2.72634768,-1.0071817619357761,-30.215452858073284,1.5858548912311268,0.2487096040479292,98.76726806055304,-11.935248085257166,2019-01-31
1282,2019-02-01,15300.65625,2408.028,107.03,4848.0,0.8114129999999999,0.9117,,3.6688,392.671664,352.18563666980856,0.004484301897529003,1.7608582879810712,2.72634768,-0.9654893920189287,-28.96468176056786,1.5483061292376457,0.24288664597917833,95.99477667624525,-12.159140555421862,2019-02-01
1283,2019-02-02,15611.625,2358.91,111.0,4935.0,0.8114129999999999,0.9117,,3.6688,407.2368,345.00189374740586,0.0045883708356928895,1.868553456340898,2.72634768,-0.8577942236591019,-25.733826709773055,1.459068602371634,0.2379323405154523,94.03671329791916,-13.406552303252392,2019-02-02
1284,2019-02-03,15226.125,2354.61,107.21,4858.0,0.8114129999999999,0.9117,,3.6688,393.332048,344.3729981375209,0.004554301988938882,1.791352928519804,2.72634768,-0.934994751480196,-28.049842544405877,1.5219489340120056,0.23749861940518682,93.8652960470783,-12.277181149674615,2019-02-03
1285,2019-02-04,15394.6875,2361.903,106.9,4938.0,0.8114129999999999,0.9117,,3.675,392.8575,345.4396343428444,0.004516132366850887,1.7741964713101226,2.72634768,-0.9521512086898773,-28.564536260696322,1.5366661607588357,0.238234230581272,93.99717941301888,-12.093304480428612,2019-02-04
1286,2019-02-05,15418.78125,2363.999,106.93,4900.0,0.8114129999999999,0.9117,,3.6735,392.80735500000003,345.7461843889651,0.004554236786125233,1.7889377060015537,2.72634768,-0.9374099739984463,-28.122299219953387,1.5240036983141503,0.23844564440618282,94.11901031413232,-12.294378268461443,2019-02-05
1287,2019-02-06,15302.34375,2348.84,104.5,4892.0,0.8114129999999999,0.9117,,3.7013,386.78585,343.529107981931,0.004556454097980105,1.762371971273218,2.72634768,-0.963975708726782,-28.91927126180346,1.5469763049115914,0.23691662619443518,92.81309485368142,-11.878899190508438,2019-02-06
1288,2019-02-07,15398.625,2334.071,104.3,4918.0,0.8114129999999999,0.9117,,3.7187,387.86041,341.36907094416546,0.004589742111940785,1.7801792573316186,2.72634768,-0.9461684226683813,-28.385052680051437,1.5315017680223006,0.2354269454787348,91.79795921805078,-12.026367355804634,2019-02-07
1289,2019-02-08,15471.28125,2371.717,119.49,4923.0,0.8114129999999999,0.9117,,3.7178,444.239922,346.87497888131224,0.004533592772392384,2.0140028995873562,2.72634768,-0.7123447804126437,-21.370343412379313,1.3536960053824123,0.23922412336642224,93.30114015851102,-16.23160527595341,2019-02-08
1290,2019-02-09,15347.0625,2370.09,119.46,4900.0,0.8114129999999999,0.9117,,3.7178,444.128388,346.6370223331069,0.0045214035633366545,2.008083676082164,2.72634768,-0.7182640039178358,-21.547920117535075,1.3576862918975527,0.2390600154021427,93.23713549225535,-16.086797261282946,2019-02-09
1291,2019-02-10,13370.34375,2799.616,125.58,4298.0,0.8114129999999999,0.9117,,3.7178,466.881324,409.4572585497274,0.003801776864172164,1.7749786158972682,2.72634768,-0.9513690641027317,-28.54107192308195,1.5359890285899618,0.2823843162411913,110.13428870561283,-14.346246688043557,2019-02-10
1292,2019-02-11,13131.09375,2790.454,120.76,4195.0,0.8114129999999999,0.9117,,3.7385,451.46126000000004,408.11727213629337,0.003837982565613126,1.7327004449297347,2.72634768,-0.9936472350702652,-29.809417052107957,1.5734674091981087,0.2814601876802023,109.16604845159645,-13.690884039191017,2019-02-11
1293,2019-02-12,13363.78125,2845.497,122.63,4273.0,0.8114129999999999,0.9117,,3.729,457.28727,416.1675747072004,0.0037605144483809317,1.719635385895672,2.72634768,-1.0067122941043278,-30.201368823129833,1.5854219460481629,0.2870121204877244,111.60299670345948,-13.779758697177886,2019-02-12
1294,2019-02-13,13057.5,2813.683,122.31,4169.0,0.8114129999999999,0.9117,,3.7271,455.861601,411.51462472280934,0.0038085696404730166,1.7361806538260238,2.72634768,-0.9901670261739761,-29.705010785219283,1.5703133622598222,0.28380318946400646,110.41147936004114,-13.853374021583326,2019-02-13
1295,2019-02-14,13080.84375,2763.886,120.85,4166.0,0.8114129999999999,0.9117,,3.775,456.20874999999995,404.231574795962,0.0038869172494766565,1.7732456597371835,2.72634768,-0.9531020202628164,-28.593060607884492,1.5374901187712917,0.27878039641100827,107.08121186648,-14.13740139047919,2019-02-14
1296,2019-02-15,13063.96875,2758.556,122.02,4158.0,0.8114129999999999,0.9117,,3.7149,453.292098,403.4520367492905,0.0038968866319915203,1.7664279170835901,2.72634768,-0.9599197629164098,-28.797592887492293,1.5434242482428933,0.27824278396502794,108.60374081382824,-14.009922229455592,2019-02-15
1297,2019-02-16,13281.46875,2791.493,123.26,4224.0,0.8114129999999999,0.9117,,3.7149,457.89857400000005,408.2692308662167,0.003853847990125714,1.7646714990913308,2.72634768,-0.9616761809086691,-28.850285427260076,1.5449604537750272,0.2815649868042874,109.90046323352355,-14.151306471320073,2019-02-16
1298,2019-02-17,12989.34375,2787.184,134.28,4139.0,0.8114129999999999,0.9117,,3.7149,498.836772,407.63901896319476,0.0038524328004808798,1.921735142538802,2.72634768,-0.8046125374611979,-24.138376123835936,1.4186906507825137,0.28113035790565155,109.73081885466493,-16.88759081687617,2019-02-17
1299,2019-02-18,13297.78125,2800.544,146.53,4196.0,0.8114129999999999,0.9117,,3.731,546.70343,409.59298299762816,0.0038717760853010574,2.1167132660260606,2.72634768,-0.6096344139739394,-18.28903241921818,1.2880099179037476,0.2824779193087091,109.7810192971397,-22.39555235121276,2019-02-18
1300,2019-02-19,13532.71875,2931.316,144.4,4288.0,0.8114129999999999,0.9117,,3.72,537.168,428.71901478736817,0.0036836348170032865,1.9787307473800215,2.72634768,-0.7476169326199784,-22.428507978599352,1.3778265100544254,0.2956682860602539,115.24704698585165,-19.11491460762525,2019-02-19
1301,2019-02-20,13417.21875,2934.33,149.23,4242.0,0.8114129999999999,0.9117,,3.7094,553.553762,429.15982673345974,0.0036880076298751088,2.04151049780207,2.72634768,-0.68483718219793,-20.5451154659379,1.3354561159177183,0.29597229429893773,115.69521397893453,-20.8886548943943,2019-02-20
1302,2019-02-21,13339.6875,2935.973,146.36,4252.0,0.8114129999999999,0.9117,,3.7589,550.1526040000001,429.400123358353,0.0036560259610483375,2.0113722027623457,2.72634768,-0.7149754772376542,-21.449264317129625,1.3554665199487856,0.296138016109209,114.23558045128975,-20.01934038434266,2019-02-21
1303,2019-02-22,13292.0625,2909.985,149.04,4238.0,0.8114129999999999,0.9117,,3.7424,557.767296,425.5992537979596,0.0036876491978044745,2.056850121655971,2.72634768,-0.669497558344029,-20.08492675032087,1.3254965207698344,0.2935167267572135,113.72361420424316,-21.189982870669933,2019-02-22
1304,2019-02-23,13651.96875,3019.639,159.48,4353.0,0.8114129999999999,0.9117,,3.7424,596.837952,441.63667686919933,0.0035535343746478376,2.120884178526416,2.72634768,-0.6054635014735839,-18.163905044207517,1.285476928728026,0.3045770185304823,118.0089452942495,-24.313971901655453,2019-02-23
1305,2019-02-24,13358.15625,3010.99,133.42,4254.0,0.8114129999999999,0.9117,,3.7424,499.31100799999996,440.3717191645724,0.0035681955624424304,1.7816393230242566,2.72634768,-0.9447083569757433,-28.3412507092723,1.5302466917783006,0.3037046339066017,117.67093821199563,-15.538189322763293,2019-02-24
1306,2019-02-25,13371.65625,2966.1,139.02,4238.0,0.8114129999999999,0.9117,,3.7279,518.252658,433.8063415069589,0.0036395474907034674,1.8862051609743022,2.72634768,-0.8401425190256977,-25.204275570770932,1.445414176786437,0.2991767872461786,116.36748343758119,-17.211617143642027,2019-02-25
1307,2019-02-26,13520.71875,2978.234,137.12,4281.0,0.8114129999999999,0.9117,,3.7589,515.420368,435.5809971651786,0.0036283123097082806,1.870106065888772,2.72634768,-0.8562416141112279,-25.687248423336836,1.4578572465644066,0.3004006877001232,115.87991092212577,-16.95709053716527,2019-02-26
1308,2019-02-27,13511.4375,2974.809,135.94,4281.0,0.8114129999999999,0.9117,,3.7345,507.66793,435.0800744991656,0.003629996200732449,1.8428326571337068,2.72634768,-0.8835150228662931,-26.505450685988794,1.4794331267389678,0.300055223792528,116.50289851363385,-16.41473973235082,2019-02-27
1309,2019-02-28,12954.84375,2927.453,136.29,4366.0,0.8114129999999999,0.9117,,3.7379,509.43839099999997,428.1540325220227,0.003467907021726905,1.7666849732861565,2.72634768,-0.9596627067138435,-28.789881201415305,1.5431996769230478,0.29527864311863633,114.5440039920872,-14.871684586908776,2019-02-28
1310,2019-03-01,12869.625,2036.275,136.15,5994.0,0.8114129999999999,0.9117,,3.7826,515.00099,297.8149786089757,0.0036076272021613393,1.85793158066402,2.72634768,-0.86841609933598,-26.0524829800794,1.4674101610488854,0.20538964041998325,78.73287648944527,-11.431347209273488,2019-03-01
1311,2019-03-02,13636.625,1923.253,133.81,6402.0,0.8114129999999999,0.9117,,3.7826,506.149706,281.28496939492373,0.0037893414272803616,1.9179740493515753,2.72634768,-0.8083736306484246,-24.251208919452736,1.4214726632624242,0.19398963406546466,74.36286400754078,-11.598801953716018,2019-03-02
1312,2019-03-03,13597.1875,1909.053,131.21,6379.0,0.8114129999999999,0.9117,,3.7826,496.314946,279.20815133437327,0.003820211670192461,1.8960281488001411,2.72634768,-0.8303195311998588,-24.909585935995764,1.437925740567358,0.19255734574784364,73.81381889028003,-11.208863609848354,2019-03-03
1313,2019-03-04,13644.0,1887.288,126.43,6384.0,0.8114129999999999,0.9117,,3.7826,478.234118,276.0249157648041,0.0038745349455253653,1.8529348023335013,2.72634768,-0.8734128776664987,-26.202386329994958,1.471367301518954,0.19036201087227872,72.97227192005607,-10.53434264683087,2019-03-04
1314,2019-03-05,13752.875,1902.401,137.93,6429.0,0.8114129999999999,0.9117,,3.7826,521.734018,278.2352644513605,0.0038473077981560303,2.007271356014679,2.72634768,-0.7190763239853211,-21.57228971955963,1.3582357322195866,0.19188638927680032,73.55661831844776,-12.89780862710573,2019-03-05
1315,2019-03-06,13565.8125,1911.665,138.49,6399.0,0.8114129999999999,0.9117,,3.8297,530.3751530000001,279.59016885368015,0.0037942927808275817,2.0123986141582244,2.72634768,-0.7139490658417755,-21.418471975253265,1.3547751726813908,0.19282080610598631,73.00576255416355,-13.053693521027851,2019-03-06
1316,2019-03-07,13672.0,1904.525,137.65,6438.0,0.8114129999999999,0.9117,,3.8481,529.690965,278.54590963168505,0.0038150771768315104,2.0208119113453584,2.72634768,-0.7055357686546415,-21.166073059639245,1.349134803043065,0.1921006273321966,72.38530953761207,-13.160018339104825,2019-03-07
1317,2019-03-08,13621.0,1929.4,134.42,6388.0,0.8114129999999999,0.9117,,3.8672,519.829024,282.1839976074733,0.00378120949414131,1.965582440879011,2.72634768,-0.7607652391209889,-22.822957173629668,1.3870431599810047,0.1946096535223954,72.96855544256137,-12.364041848771341,2019-03-08
1318,2019-03-09,13530.5,1883.192,138.24,6380.0,0.8114129999999999,0.9117,,3.8672,534.601728,275.4258561326904,0.0038530752847952513,2.0598607053656335,2.72634768,-0.6664869746343665,-19.994609239030993,1.3235592450005313,0.18994886629840718,71.22100127551985,-13.775005694786886,2019-03-09
1319,2019-03-10,13844.625,1884.252,136.36,6513.0,0.8114129999999999,0.9117,,3.8672,527.331392,275.5808862132667,0.0038598467515534828,2.0354183604033764,2.72634768,-0.6909293195966235,-20.727879587898705,1.3394532215282249,0.19005578359535635,71.26108973243346,-13.295179810584946,2019-03-10
1320,2019-03-11,13514.3125,1883.358,133.54,6389.0,0.8114129999999999,0.9117,,3.8455,513.52807,275.45013442832783,0.0038427056265837884,1.9733372039977133,2.72634768,-0.7530104760022867,-22.5903142800686,1.3815923981348903,0.1899656099505709,71.62921191739119,-12.193284742008085,2019-03-11
1321,2019-03-12,13659.25,1853.561,134.37,6453.0,0.8114129999999999,0.9117,,3.8123,512.2587510000001,271.0921803614107,0.003907214320803043,2.0015047278638805,2.72634768,-0.7248429521361195,-21.745288564083584,1.36214900821629,0.1869601243871798,71.10987602271877,-12.466708802805691,2019-03-12
